mp_name,nature_membership,term_start_date,term_end_date,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note
Manickam Tagore B.,Elected,,,Virudhunagar,34,29,1,14,"B.A., L.L.B.; Educated at Bangalore University",0.338235294117647,0.04582338902147971,0.0,0.25039494470774093,0.883211679, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S. Gnanathiraviam,Elected,,,Tirunelveli,34,25,1,4,Information Not Available,0.5,0.011933174224343675,0.0,0.19826224328593997,0.638686131, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pratima Bhoumik,Elected,,,Tripura West,36,18,0,4,Information Not Available,0.4264705882352941,0.0081145584725537,0.0,0.12954186413902052,0.842105263,"This MP was appointed a minister in Jul 2021. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till June 2021. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Haji Fazlur Rehman,Elected,,,Saharanpur,37,14,1,3,"B.Sc. Hon. Educated at Aligarh Muslim University, Aligarh, U.P. ",0.6911764705882353,0.013842482100238664,0.0,0.09873617693522907,0.580291971, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pradeep Kumar,Elected,,,Kairana,37,18,1,4,Information Not Available,0.4264705882352941,0.008591885441527447,0.0,0.017377567140600316,0.927007299, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Girish Chandra,Elected,,,Nagina,37,14,1,4,Information Not Available,0.5147058823529411,0.1054892601431981,0.0,0.08214849921011058,0.908759124, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S.T. Hasan,Elected,,,Moradabad,37,58,1,4,Information Not Available,0.588235294117647,0.026252983293556086,0.0,0.010268562401263823,0.861313869, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Shafiqur Rahman Barq,Elected,,2024-02-27,Sambhal,37,58,1,3,"B.A.; Educated at Agra University, Agra, Uttar Pradesh",1.0,0.006682577565632459,0.0,0.0007898894154818325,0.916058394, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Mahesh Sharma,Elected,,,Gautam Buddha Nagar,37,18,1,14,M.B.B.S.,0.5735294117647058,0.0019093078758949881,0.0,0.004739336492890996,0.832116788, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajvir Diler,Elected,,,Hathras,37,18,1,17,"Under Matric, Educated at Lakshmi Raj Inter College, Gabhana, Aligarh",0.588235294117647,0.0033412887828162294,0.0,0.030805687203791468,0.941605839, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S.P. Singh Baghel,Elected,,,Agra,37,18,1,2,"M.Sc., LL.B., Ph.D. Educated at Jiwaji University, Gwalior (Madhya Pradesh), Meerut University and Chaudhary Charan Singh University, Meerut (Uttar Pradesh)",0.5588235294117647,0.010978520286396181,0.0,0.0039494470774091624,0.947368421,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Rajkumar Chahar,Elected,,,Fatehpur Sikri,37,18,1,3,B.Com,0.45588235294117646,0.005727923627684964,0.0,0.04739336492890995,0.890510949, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Chandra Sen Jadon,Elected,,,Firozabad,37,18,1,3,"B.Sc., Ayurvedacharya",0.7058823529411764,0.0081145584725537,0.0,0.04028436018957346,0.97810219, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Dimple Yadav,Elected,2022-12-12,,Mainpuri,37,58,0,3,"B.Com. Educated at Lucknow University, Lucknow (Uttar Pradesh)",0.3088235294117648,0.0038186157517899762,0.0,0.01263823064770932,0.670886076, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajveer Singh (Raju Bhaiya),Elected,,,Etah,37,18,1,14,"B.A., LL.B.",0.5735294117647058,0.0042959427207637235,0.0,0.2093206951026856,0.810218978, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sanghamitra Maurya,Elected,,,Badaun,37,18,0,4,Information Not Available,0.20588235294117646,0.02720763723150358,0.0,0.0679304897314376,0.97810219, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Dharmendra Kumar,Elected,,,Aonla,37,18,1,7,High School,0.44117647058823534,0.0038186157517899762,0.0,0.10900473933649289,0.927007299, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Akshaibar Lal,Elected,,,Bahraich,37,18,1,7,"Educated at Sri Krishna Higher Secondary School, Barhaj, Deoria, Uttar Pradesh",0.7647058823529411,0.005250596658711217,0.0,0.011058451816745656,0.806569343, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Santosh Kumar Gangwar,Elected,,,Bareilly,37,18,1,14,"B.Sc., LL.B.; Educated at Agra University and Rohilkhand University, Bareilly (Uttar Pradesh)",0.7352941176470589,0.00047732696897374703,0.0,0.0071090047393364926,0.94375,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Arun Kumar Sagar,Elected,,,Shahjahanpur,37,18,1,4,Information Not Available,0.3235294117647059,0.01909307875894988,0.0,0.1358609794628752,0.923357664, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rekha Verma,Elected,,,Dhaurahra,37,18,0,6,Intermediate,0.3676470588235294,0.029116945107398567,0.0,0.07266982622432859,0.832116788, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajesh Verma,Elected,,,Sitapur,37,18,1,11,"M.A. (Economics) Educated at Lucknow University, Lucknow and Kanpur University, Kanpur (Uttar Pradesh)",0.5588235294117647,0.010501193317422435,0.0,0.08925750394944708,0.883211679, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Jai Prakash,Elected,,,Hardoi,37,18,1,14,"B.A., LL.B., Educated at Lucknow University (Uttar Pradesh)",0.588235294117647,0.001431980906921241,0.0,0.04344391785150079,0.697080292, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ashok Kumar Rawat,Elected,,,Misrikh,37,18,1,11,"M.A.; Educated at Lucknow University, Lucknow, Uttar Pradesh",0.338235294117647,0.029116945107398567,0.0,0.2519747235387046,0.879562044, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Swami Sachchidanand Hari Sakshi,Elected,,,Unnao,37,18,1,2,"M.A., Ph.D",0.6323529411764706,0.00047732696897374703,0.0,0.019747235387045814,0.930656934, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Kaushal Kishore,Elected,,,Mohanlalganj,37,18,1,6,Inter/ Higher Secondary,0.5735294117647058,0.002386634844868735,0.0,0.11295418641390205,0.763157895,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Sangam Lal Gupta,Elected,,,Pratapgarh,37,18,1,4,Information Not Available,0.39705882352941174,0.024821002386634844,0.0,0.3033175355450237,0.883211679, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ram Shankar Katheria,Elected,,,Etawah,37,18,1,2,"M.A., Ph.D.; Educated at Kanpur University, Uttar Pradesh",0.5,0.010978520286396181,0.0,0.10821484992101106,0.751824818, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Satyadev Pachauri,Elected,,,Kanpur,37,18,1,4,Information Not Available,0.75,0.011455847255369928,0.0,0.1358609794628752,0.908759124, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Devendra Singh @ Bhole Singh,Elected,,,Akbarpur,37,18,1,7,High School,0.6470588235294117,0.011933174224343675,0.0,0.04028436018957346,0.868613139, Data corresponds to the period from 01-06-2019 to 10-02-2024.
R.K. Singh Patel,Elected,,,Banda,37,18,1,3,"B.A.; Educated at University of Allahabad, Uttar Pradesh",0.5735294117647058,0.01766109785202864,0.0,0.06714060031595577,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Keshari Devi Patel,Elected,,,Phulpur,37,18,0,11,"M.A., Educated at A.P.S. University, Rewa, Madhya Pradesh",0.6176470588235294,0.015751789976133652,0.0,0.23617693522906794,0.948905109, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rita Bahuguna Joshi,Elected,,,Allahabad,37,18,0,4,Information Not Available,0.7205882352941175,0.013365155131264917,0.0,0.24486571879936808,0.759124088, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Upendra Singh Rawat,Elected,,,Barabanki,37,18,1,4,Information Not Available,0.44117647058823534,0.0033412887828162294,0.0,0.1674565560821485,0.861313869, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Lallu Singh,Elected,,,Faizabad,37,18,1,14,LL.B.,0.6470588235294117,0.0038186157517899762,0.0,0.13270142180094788,0.905109489, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Maneka Gandhi,Elected,,,Sultanpur,37,18,0,6,"I.S.C.; Educated at Lawrence School, Sanawar, Himachal Pradesh",0.6176470588235294,0.0,0.0,0.0924170616113744,0.777372263, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Brij Bhushan Sharan Singh,Elected,,,Kaiserganj,37,18,1,11,"M.A., LL.B.; Educated at Saket Mahavidyalay, Avadh University, Faizabad (Uttar Pradesh)",0.6176470588235294,0.0009546539379474941,0.0,0.11690363349131122,0.868613139, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ram Shiromani,Elected,,,Shrawasti,37,14,1,14,"B.A., LL.B. Educated at Dr. Ram Manohar Lohia Avadh University, Faizabad, Ayodhya, U.P.",0.338235294117647,0.045346062052505964,0.0,0.060821484992101105,0.974452555, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Kirti Vardhan Singh,Elected,,,Gonda,37,18,1,11,"M.Sc. (Geology) Educated at Lucknow University, Lucknow, Uttar Pradesh",0.4705882352941177,0.0033412887828162294,0.0,0.03712480252764613,0.704379562, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Harish Chandra Alias Harish Dwivedi,Elected,,,Basti,37,18,1,11,Post Graduate,0.3676470588235294,0.010023866348448688,0.0,0.15007898894154817,0.740875912, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pravin Kumar Nishad,Elected,,,Sant Kabir Nagar,37,18,1,14,"Mechanical Engineering from Gautam Buddha University, Lucknow",0.14705882352941174,0.0019093078758949881,0.0,0.013428120063191154,0.777372263, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pankaj Chowdhary,Elected,,,Maharajganj,37,18,1,3,"B.A.; Educated at Gorakhpur University, Gorakhpur (Uttar Pradesh)",0.5,0.00954653937947494,0.0,0.08135860979462875,0.938596491,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Kamlesh Paswan,Elected,,,Bansgaon,37,18,1,6,"Educated at St. Pauls School I.C.S.E. Board Gorakhpur and U.P. Board, Gorakhpur",0.3235294117647059,0.00477326968973747,0.0,0.020537124802527645,0.872262774, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sangeeta Azad,Elected,,,Lalganj,37,14,0,4,Information Not Available,0.25000000000000006,0.03198090692124105,0.0,0.07345971563981042,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ravindra Kushawaha,Elected,,,Salempur,37,18,1,6,Intermediate,0.5294117647058825,0.024821002386634844,0.0,0.33570300157977884,0.872262774, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Bholanath (B.P. Saroj),Elected,,,Machhlishahr,37,18,1,4,Information Not Available,0.5588235294117647,0.006205250596658711,0.0,0.11374407582938388,0.97810219, Data corresponds to the period from 01-06-2019 to 10-02-2024.
"Dinesh Lal ""Nirahua"" Yadav",Elected,,,Azamgarh,37,18,1,4,Information Not Available,0.48318006447862166,0.001431980906921241,0.0,0.02843601895734597,0.897959184, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Anupriya Singh Patel,Elected,,,Mirzapur,37,10,0,15,M.B.A.,0.25000000000000006,0.02100238663484487,0.0,0.0071090047393364926,0.956140351,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Santosh Pandey,Elected,,,Rajnandgaon,7,18,1,4,Information Not Available,0.45588235294117646,0.019570405727923627,0.0,0.08372827804107424,0.795620438, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Nisith Pramanik,Elected,,,Cooch Behar,39,18,1,3,Bachelors of Computer Applications (B.C.A.) Educated at Balakura Junior Basic School,0.19117647058823534,0.0038186157517899762,0.0,0.060821484992101105,0.798245614,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
John Barla,Elected,,,Alipurduars,39,18,1,4,Information Not Available,0.338235294117647,0.005250596658711217,0.0,0.030015797788309637,0.842105263,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Jayanta Kumar Roy,Elected,,,Jalpaiguri,39,18,1,2,"M.B.B.S., M.D. (Community Medicine), Educated at North Bengal Medical College, (The West Bengal University of Health Sciences)",0.45588235294117646,0.0081145584725537,0.0,0.3886255924170616,0.875912409, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Debasree Chaudhuri,Elected,,,Raiganj,39,18,0,11,"M.A. Educated at Burdwan University, Burdwan, West Bengal",0.411764705882353,0.0042959427207637235,0.0,0.14928909952606634,0.9375,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Khagen Murmu,Elected,,,Maldaha Uttar,39,18,1,3,Bachelor of Arts Educated at Magadh University,0.5735294117647058,0.024821002386634844,0.0,0.24328593996840442,0.941605839, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Abu Hasem Khan Choudhury,Elected,,,Maldaha Dakshin,39,29,1,3,"Graduate (Degree in Industrial Psychology) Educated at Northampton College of Technology, England and University of Guleph, Ontario, Canada",0.8970588235294117,0.002386634844868735,0.0,0.009478672985781991,0.580291971, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Khalilur Rahaman,Elected,,,Jangipur,39,8,1,3,"B. Com. Educated at D. N. College, Aurangabad, Murshidabad and City College of Commerce, West Bengal",0.5588235294117647,0.008591885441527447,0.0,0.009478672985781991,0.594890511, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Abu Taher Khan,Elected,,,Murshidabad,39,8,1,4,Information Not Available,0.5441176470588236,0.002863961813842482,0.0,0.00315955766192733,0.642335766, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Jagannath Sarkar,Elected,,,Ranaghat,39,18,1,4,Information Not Available,0.5294117647058825,0.0033412887828162294,0.0,0.07819905213270142,0.894160584, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Arjun Singh,Elected,,,Barrackpur,39,18,1,6,12th (Higher Secondary),0.5294117647058825,0.006682577565632459,0.0,0.014218009478672985,0.700729927, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Kakoli Ghosh Dastidar,Elected,,,Barasat,39,8,0,15,"M.B.B.S., Post Graduate Training in Obstetric Ultrasound; Educated at Auxilium Convent, Loreto House, R. G. Kar Medical College, King's College, London",0.5735294117647058,0.0076372315035799524,0.0,0.0007898894154818325,0.547445255, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Nusrat Jahan Ruhi,Elected,,,Basirhat,39,8,0,11,B. Com (Hons.) Educated at Bhawanipur Gujarati Education Society,0.13235294117647062,0.005727923627684964,0.0,0.11611374407582938,0.229927007, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Abhishek Banerjee,Elected,,,Diamond Harbour,39,8,1,11,Post Graduate,0.16176470588235298,0.0009546539379474941,0.0,0.06635071090047394,0.145985401, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Mimi Chakraborty,Elected,,,Jadavpur,39,8,0,4,Information Not Available,0.14705882352941174,0.0033412887828162294,0.0,0.12717219589257503,0.211678832, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Mala Roy,Elected,,,Kolkata Dakshin,39,8,0,3,"B. A. Educated at Calcutta University, West Bengal",0.6029411764705883,0.00477326968973747,0.0,0.16192733017377567,0.430656934, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Prasun Banerjee,Elected,,,Howrah,39,8,1,3,B.Sc.,0.6323529411764706,0.010023866348448688,0.0,0.06477093206951026,0.729927007, Data corresponds to the period from 01-06-2019 to 10-02-2024.
